,movie_title,sentiment,tomatometer_rating
5553,The Seagull,positive,7
5554,The Second Best Exotic Marigold Hotel,positive,7
5555,The Second Mother ,positive,10
5556,The Secret Garden,positive,7
5557,The Secret Life of Pets,positive,8
5558,The Secret Life of Pets 2,positive,7
5559,The Secret Scripture,positive,4
5560,The Secret World of Arrietty,positive,10
5561,The Selfish Giant,positive,10
5562,The Sense Of An Ending,positive,8
5563,The Sessions,positive,10
5564,The Shack,positive,3
5565,Calm with Horses ,positive,10
5566,The Shape of Water,positive,10
5567,The Short History of the Long Road,positive,10
5568,The Signal,positive,7
5569,The Similars ,positive,10
5570,The Singing Revolution,positive,9
5571,The Sisters Brothers,positive,9
5572,The Skeleton Twins,positive,9
5573,The Skin I Live In,positive,9
5574,The Smurfs,positive,3
5575,The Song of Names,positive,5
5576,The Sound Of Music Live!,positive,5
5577,The Sound of Silence,positive,7
5578,The Souvenir,positive,9
5579,The Space Between Us,positive,2
5580,The Special Relationship,positive,9
5581,The Spectacular Now,positive,10
5582,The Spirit,positive,2
5583,The SpongeBob Movie: Sponge Out of Water,positive,9
5584,The Spy Who Dumped Me,positive,5
5585,The Square,positive,9
5586,The Square,positive,9
5587,The Stanford Prison Experiment,positive,9
5588,The Sugarland Express,positive,9
5589,The Summit,positive,7
5590,The Sunlit Night,positive,4
5591,The Survivalist,positive,10
5592,The Swerve,positive,10
5593,The Switch,positive,6
5594,The Taking of Pelham One Two Three,positive,10
5595,The Texas Chainsaw Massacre: The Beginning,positive,2
5596,The Theory of Everything,positive,9
5597,The Thief of Bagdad,positive,10
5598,The Thing,positive,4
5599,The Third Man,positive,10
5600,The Third Murder ,positive,9
5601,The Thorn in the Heart,positive,6
5602,The Three Caballeros,positive,9
5603,The Three Musketeers,positive,3
5604,The Times of Harvey Milk,positive,10
5605,The To Do List,positive,6
5606,The Town,positive,10
5607,The Traitor,positive,9
5608,The Transporter Refueled,positive,2
5609,The Treasure,positive,10
5610,The Trials Of Muhammad Ali,positive,9
5611,The Tribes of Palos Verdes,positive,7
5612,The Trip,positive,9
5613,The Trip to Greece,positive,9
5614,The Trip To Italy,positive,9
5615,The Trip to Spain,positive,9
5616,The Triplets of Belleville,positive,10
5617,The Triumph of Love,positive,5
5618,The Trust,positive,7
5619,The Turin Horse,positive,9
5620,The Twilight Saga: Breaking Dawn Part 1,positive,3
5621,The Twilight Saga: Breaking Dawn Part 2,positive,5
5622,The Two Faces of January,positive,9
5623,The Two Popes,positive,9
5624,The Unforeseen,positive,10
5625,The Unknown Girl ,positive,8
5626,The Unknown Known,positive,9
5627,The Valet,positive,8
5628,The Vanishing,positive,9
5629,The Vatican Tapes,positive,3
5630,The Visit,positive,7
5631,The Vow,positive,4
5632,The Wailing ,positive,10
5633,The Walk,positive,9
5634,The Wall,positive,7
5635,The War of the Worlds,positive,9
5636,The Ward,positive,4
5637,The Watch,positive,2
5638,The Water Diviner,positive,7
5639,The Wave ,positive,9
5640,The Way Back,positive,8
5641,The Way Back,positive,9
5642,The Way He Looks,positive,10
5643,The Way Way Back,positive,9
5644,The Weather Underground,positive,10
5645,The Wedding Guest,positive,5
5646,The Wedding Plan,positive,9
5647,The Wedding Ringer,positive,3
5648,The Weekend,positive,9
5649,The White Crow,positive,7
5650,The Wife,positive,9
5651,The Wild,positive,2
5652,The Wild Life,positive,2
5653,The Willoughbys,positive,10
5654,The Wind,positive,9
5655,The Wind Rises,positive,9
5656,The Witch,positive,10
5657,The Witches,positive,10
5658,The Wizard of Lies,positive,8
5659,The Wizard of Oz,positive,10
5660,The Wolf of Wall Street,positive,9
5661,The Wolfpack,positive,9
5662,The Wolf's Call ,positive,10
5663,The Woman in Black,positive,7
5664,The Women's Balcony ,positive,10
5665,The Words,positive,3
5666,The World Before Your Feet,positive,10
5667,The World of Apu,positive,10
5668,The World's End,positive,9
5669,The Wrestler,positive,10
5670,The Year of the Yao,positive,7
5671,The Yellow Birds,positive,5
5672,The Young Girls of Rochefort ,positive,10
5673,The Zero Theorem,positive,5
5674,The Zookeeper's Wife,positive,7
5675,Theater of Blood  ,positive,10
5676,Theeb,positive,10
5677,Their Finest,positive,10
5678,Thelma,positive,10
5679,Thelma & Louise,positive,9
5680,Them That Follow,positive,6
5681,Then She Found Me,positive,6
5682,There Will Be Blood,positive,10
5683,These Final Hours,positive,9
5684,They Came Together,positive,7
5685,They Live,positive,9
5686,They Remain,positive,6
5687,They'll Love Me When I'm Dead,positive,10
5688,The Thin Man,positive,10
5689,The Thing Called Love,positive,6
5690,Things to Come,positive,10
5691,Things to Come ,positive,10
5692,Things We Lost in the Fire,positive,7
5693,Think Like a Man,positive,6
5694,Think Like a Man Too,positive,3
5695,Third Person,positive,3
5696,Thirteen Conversations About One Thing,positive,9
5697,Thirteen Days,positive,9
5698,Thirteen Ghosts ,positive,2
5699,Thirty Two Short Films About Glenn Gould,positive,10
5700,This Boy's Life,positive,8
5701,This Christmas,positive,6
5702,This Divided State,positive,9
5703,This Is 40,positive,6
5704,This Is Martin Bonner,positive,10
5705,This is not Berlin,positive,9
5706,This Is Spinal Tap,positive,10
5707,This Is the End,positive,9
5708,One Direction: This Is Us,positive,7
5709,This Means War,positive,3
5710,This Must Be The Place,positive,7
5711,This Sporting Life,positive,10
5712,Thomas and the Magic Railroad,positive,3
5713,The Thomas Crown Affair,positive,8
5714,The Thomas Crown Affair,positive,8
5715,Thor,positive,8
5716,Thor: Ragnarok,positive,10
5717,"Three Billboards Outside Ebbing, Missouri",positive,10
5718,The Three Burials of Melquiades Estrada,positive,9
5719,Three Christs,positive,5
5720,Three Colors: Blue ,positive,10
5721,Three Colors: White ,positive,9
5722,Three Days of the Condor,positive,9
5723,Three Identical Strangers,positive,10
5724,Three Kings,positive,10
5725,Three Men and a Baby ,positive,8
5726,Three Times ,positive,9
5727,Three to Tango,positive,3
5728,Threesome,positive,3
5729,Thriller,positive,5
5730,Throne of Blood,positive,10
5731,Throw Momma from the Train,positive,7
5732,Thumbsucker,positive,8
5733,Thunder and the House of Magic,positive,8
5734,Thunder Road,positive,10
5735,Thunderball,positive,9
5736,Thunderbolt and Lightfoot,positive,10
5737,Átame! ,positive,7
5738,La tigre e la neve ,positive,3
5739,Tigerland,positive,8
5740,Tim and Eric's Billion Dollar Movie,positive,4
5741,Timbuktu,positive,10
5742,Time After Time,positive,9
5743,Time Bandits,positive,10
5744,Los Cronocrímenes ,positive,9
5745,Time Out Of Mind,positive,9
5746,Timecode,positive,7
5747,Timecop,positive,5
5748,Tim's Vermeer,positive,9
5749,Tin Cup,positive,8
5750,Titan A.E.,positive,6
5751,Titanic,positive,9
5752,TMNT,positive,4
5753,To All the Boys I've Loved Before,positive,10
5754,To All the Boys: P.S. I Still Love You,positive,8
5755,To Be Takei,positive,10
5756,To Catch a Thief,positive,10
5757,To Kill A Mockingbird,positive,10
5758,To Rome with Love,positive,5
5759,"To Sir, With Love",positive,9
5760,To Sleep With Anger,positive,9
5761,To the Stars,positive,9
5762,To The Wonder,positive,5
5763,"To Wong Foo, Thanks for Everything! Julie Newmar",positive,4
5764,Together,positive,10
5765,Tokyo Godfathers,positive,10
5766,Tokyo Sonata ,positive,10
5767,Tokyo Story ,positive,10
5768,Tokyo Tribe,positive,6
5769,Tolkien,positive,6
5770,Tom of Finland,positive,9
5771,Tomb Raider,positive,6
5772,Tomboy,positive,10
5773,Tommaso,positive,8
5774,Tommy Boy,positive,5
5775,Tomorrow Never Dies,positive,6
5776,Toni Erdmann,positive,10
5777,Tootsie,positive,10
5778,Top End Wedding,positive,9
5779,Top Five,positive,9
5780,Top Gun,positive,6
5781,Top Hat,positive,10
5782,Tora! Tora! Tora!,positive,6
5783,Tortilla Soup,positive,8
5784,Total Recall,positive,4
5785,A Touch of Zen,positive,10
5786,Touching the Void,positive,10
5787,Touchy Feely,positive,5
5788,The Tourist,positive,3
5789,Towelhead,positive,5
5790,Tower Heist,positive,7
5791,Toy Story,positive,10
5792,Toy Story 2,positive,10
5793,Toy Story 3,positive,10
5794,Toy Story 4,positive,10
5795,Toys,positive,4
5796,Trading Places,positive,9
5797,Traffik,positive,3
5798,Train to Busan ,positive,10
5799,Training Day,positive,8
5800,Trainwreck,positive,9
5801,Tramps,positive,10
5802,Trance,positive,7
5803,Transamerica,positive,8
5804,Transformers: Age of Extinction,positive,2
5805,Transformers: Dark of the Moon,positive,4
5806,Transformers: Revenge of the Fallen,positive,3
5807,Transformers: The Last Knight,positive,2
5808,Transformers,positive,6
5809,The Transporter,positive,6
5810,Transporter 2,positive,6
5811,Transsiberian,positive,10
5812,Transylmania,positive,1
5813,Trapped in Paradise,positive,2
5814,Trash,positive,7
5815,Travelers and Magicians,positive,10
5816,The Treasure of the Sierra Madre,positive,10
5817,Treasure Planet,positive,7
5818,Treeless Mountain,positive,9
5819,Tremors,positive,9
5820,Trespass,positive,7
5821,Trial by Fire,positive,7
5822,The Trials of Henry Kissinger,positive,10
5823,Trickfilme,positive,8
5824,Trick 'r Treat,positive,9
5825,The Trigger Effect,positive,8
5826,Triple 9,positive,6
5827,Triple Threat,positive,7
5828,Tristram Shandy: A Cock & Bull Story,positive,9
5829,Trollhunter,positive,9
5830,Trolls,positive,8
5831,Trolls World Tour,positive,8
5832,TRON,positive,8
5833,Tropic Thunder,positive,9
5834,Trouble Every Day ,positive,6
5835,Trouble the Water,positive,10
5836,Trouble with the Curve,positive,6
5837,Troy,positive,6
5838,Trucker,positive,6
5839,True Believer,positive,10
5840,True Grit,positive,9
5841,True Grit,positive,10
5842,True History of the Kelly Gang,positive,8
5843,True Romance,positive,10
5844,True Story,positive,5
5845,The Truman Show,positive,10
5846,Trumbo,positive,8
5847,Trust the Man,positive,3
5848,The Truth About Cats & Dogs,positive,9
5849,The Truth About Charlie,positive,4
5850,Tsotsi ,positive,9
5851,Tucker and Dale vs. Evil,positive,9
5852,Tucker: The Man and His Dream,positive,9
5853,Tully,positive,9
5854,Tully,positive,9
5855,Turbo,positive,7
5856,Turistas ,positive,2
5857,Turn It Up,positive,1
5858,Turner and Hooch,positive,6
5859,The Tuxedo,positive,3
5860,Tuya's Marriage,positive,10
5861,Twelfth Night,positive,8
5862,12,positive,8
5863,Twilight,positive,5
5864,Twist of Faith,positive,10
5865,Two Brothers,positive,8
5866,Two Can Play That Game,positive,5
5867,"Two Days, One Night",positive,10
5868,Two for the Money,positive,3
5869,Two Girls and a Guy,positive,6
5870,Two Lovers,positive,9
5871,Two Men Went to War,positive,6
5872,Two Night Stand,positive,4
5873,Two Thousand Maniacs!,positive,5
5874,Two Weeks Notice,positive,5
5875,Tying the Knot,positive,9
5876,Tyler Perry's Boo! A Madea Halloween,positive,2
5877,U-571,positive,7
5878,U-Turn,positive,7
5879,Ugetsu ,positive,10
5880,UglyDolls,positive,3
5881,UHF,positive,7
5882,Ulee's Gold,positive,10
5883,Un amour de jeunesse ,positive,9
5884,Unaccompanied Minors,positive,3
5885,The Unbearable Lightness of Being,positive,9
5886,Unbroken,positive,6
5887,Unbroken: Path to Redemption,positive,4
5888,Uncle Boonmee Who Can Recall His Past Lives,positive,9
5889,Uncle Buck,positive,7
5890,Uncle Drew,positive,7
5891,Uncorked,positive,10
5892,UNDEAD,positive,4
5893,Undefeated,positive,10
5894,Under Siege,positive,8
5895,Under the Cherry Moon,positive,4
5896,Under the Same Moon,positive,8
5897,Sous le sable ,positive,10
5898,Under The Shadow,positive,10
5899,Under the Silver Lake,positive,6
5900,Under the Skin,positive,9
5901,Under the Tuscan Sun,positive,7
5902,Underclassman,positive,1
5903,Undercover Brother,positive,8
5904,Undertow,positive,6
5905,Undertow,positive,9
5906,Underwater,positive,5
5907,Underworld: Awakening,positive,3
5908,Underworld: Blood Wars,positive,3
5909,Underworld: The Rise of the Lycans,positive,3
5910,Undiscovered,positive,1
5911,Undisputed,positive,5
5912,Une Vieille Maîtresse  ,positive,8
5913,Unexpected,positive,7
5914,Unfaithful,positive,6
5915,An Unfinished Life,positive,6
5916,Unfinished Song,positive,7
5917,Unforgettable,positive,3
5918,Unfriended: Dark Web,positive,6
5919,Unicorn Store,positive,7
5920,United 93,positive,10
5921,Universal Soldier,positive,4
5922,Unknown,positive,6
5923,Unlawful Entry,positive,8
5924,Unmistaken Child,positive,9
5925,An Unreasonable Man,positive,10
5926,Unstoppable,positive,9
5927,The Untouchables,positive,9
5928,Up,positive,10
5929,Up Close & Personal,positive,4
5930,Up in the Air,positive,10
5931,Up the Yangtze,positive,10
5932,Upgrade,positive,9
5933,Upside Down,positive,3
5934,The Upside of Anger,positive,8
5935,Upstream Color,positive,9
5936,Urban Hymn,positive,6
5937,Us,positive,10
5938,The U.S. vs. John Lennon,positive,8
5939,Used Cars,positive,8
5940,Ushpizin,positive,10
5941,V for Vendetta,positive,8
5942,In the Fog,positive,9
5943,Valerian and the City of a Thousand Planets,positive,5
5944,Valiant,positive,4
5945,Valkyrie,positive,7
5946,Valley Girl,positive,6
5947,Valley of the Dolls,positive,4
5948,Valmont,positive,6
5949,Vampires Suck,positive,1
5950,Vanity Fair,positive,5
5951,Vantage Point,positive,4
5952,Vanya on 42nd Street,positive,9
5953,Vehicle 19,positive,3
5954,Velvet Buzzsaw,positive,7
5955,Venus And Serena,positive,8
5956,Venus in Fur,positive,9
5957,Vera Drake,positive,10
5958,The Verdict,positive,9
5959,Veronica Guerin,positive,6
5960,Veronica Mars,positive,8
5961,Vertical Limit,positive,5
5962,Very Good Girls,positive,2
5963,VFW,positive,9
5964,V/H/S,positive,6
5965,VHYes,positive,9
5966,Vice,positive,7
5967,Viceroy's House,positive,8
5968,Vicky Cristina Barcelona,positive,9
5969,Victim,positive,10
5970,Victor Victoria,positive,10
5971,Victor Frankenstein,positive,3
5972,Victoria,positive,9
5973,The Vikings,positive,8
5974,Villain,positive,8
5975,Vincere,positive,10
5976,Violet & Daisy,positive,3
5977,Violette,positive,9
5978,Visitors,positive,7
5979,Vita & Virginia,positive,5
5980,Viva Las Vegas,positive,9
5981,Vivarium,positive,8
5982,The Thief  ,positive,9
5983,Vox Lux,positive,7
5984,Voyeur,positive,8
5985,W.,positive,6
5986,W. Kamau Bell: Private School Negro,positive,9
5987,The Wackness,positive,8
5988,Wadjda,positive,10
5989,The Wages of Fear,positive,10
5990,Wagons East!,positive,1
5991,Wah-Wah,positive,6
5992,Wait Until Dark,positive,10
5993,Waiting,positive,4
5994,Waitress,positive,9
5995,Wake in Fright,positive,10
5996,Wakefield,positive,8
5997,Waking Life,positive,9
5998,Waking Ned Devine,positive,9
5999,Waking Sleeping Beauty,positive,8
6000,Wal-Mart: The High Cost of Low Price,positive,10
6001,Walk Hard: The Dewey Cox Story,positive,8
6002,A Walk in the Clouds,positive,5
6003,A Walk on the Moon,positive,8
6004,Walk on Water,positive,8
6005,Walk the Line,positive,9
6006,Walk With Me,positive,9
6007,Walkabout,positive,9
6008,Walking Out,positive,10
6009,Walking Tall,positive,3
6010,Walking With The Enemy,positive,5
6011,WALL-E,positive,10
6012,Wall Street,positive,8
6013,Wall Street: Money Never Sleeps,positive,6
6014,Wallace & Gromit: The Curse of the Were-Rabbit,positive,10
6015,Waltz with Bashir,positive,10
6016,Wanderlust,positive,6
6017,War Dogs,positive,7
